"","QB","posteam","week","air_yards","down","ydstogo","complete_pass","touchdown","interception","yards_gained","wp","epa","cpoe","game_seconds_remaining","half_seconds_remaining","Label","Label2","yd_10_segments"
"8749","B.Roethlisberger","PIT",9,-1,1,10,1,0,0,3,0.906284928321838,-0.314154562540352,17.0890688896179,2204,404,"Average Play","Completion","Behind LOS"
"8750","B.Roethlisberger","PIT",9,-2,3,2,1,0,0,1,0.912654459476471,-0.657179214991629,14.1497373580933,2131,331,"Bad Play","Completion","Behind LOS"
"8751","J.Fields","CHI",9,7,1,10,1,0,0,8,0.120325557887554,0.493077243620064,24.4261920452118,1889,89,"Good Play","Completion","LOS to 10yd"
"8752","J.Fields","CHI",9,20,2,2,1,0,0,21,0.134373560547829,1.13071267789928,47.9223489761353,1870,70,"Good Play","Completion","20yd to 30yd"
"8753","J.Fields","CHI",9,7,2,7,0,0,0,0,0.143082648515701,-0.637394348799717,-36.3951325416565,1828,28,"Bad Play","Incompletion","LOS to 10yd"
"8754","J.Fields","CHI",9,12,3,12,0,0,0,0,0.113351702690125,-0.319865129412326,-24.2368042469025,1823,23,"Average Play","Incompletion","10yd to 20yd"
"8755","B.Roethlisberger","PIT",9,-2,2,6,1,0,0,3,0.897886395454407,-0.341463422868401,13.3801102638245,1723,1723,"Average Play","Completion","Behind LOS"
"8756","B.Roethlisberger","PIT",9,8,3,3,0,0,0,0,0.897572040557861,-1.75495072291233,-61.2248778343201,1676,1676,"Bad Play","Incompletion","LOS to 10yd"
"8757","J.Fields","CHI",9,6,2,8,0,0,0,0,0.118574067950249,-0.690345539944246,-73.8673210144043,1628,1628,"Bad Play","Incompletion","LOS to 10yd"
"8758","J.Fields","CHI",9,11,3,8,1,0,0,17,0.107088714838028,2.40142565453425,45.6859648227692,1623,1623,"Good Play","Completion","10yd to 20yd"
"8759","J.Fields","CHI",9,44,1,10,1,0,0,50,0.151821881532669,3.05333372787572,69.144880771637,1551,1551,"Good Play","Completion","40yd to 50yd"
"8760","J.Fields","CHI",9,10,1,10,1,0,0,10,0.214361578226089,0.916242540290114,60.6772035360336,1526,1526,"Good Play","Completion","10yd to 20yd"
"8761","J.Fields","CHI",9,-5,3,15,1,0,0,11,0.173218235373497,-0.308641035102211,42.3708558082581,1413,1413,"Average Play","Completion","Behind LOS"
"8762","B.Roethlisberger","PIT",9,42,1,10,1,0,0,42,0.848206758499146,2.75283895269968,62.6769036054611,1358,1358,"Good Play","Completion","40yd to 50yd"
"8763","B.Roethlisberger","PIT",9,10,2,8,0,0,0,0,0.904731214046478,-0.781747239874676,-46.8239277601242,1041,1041,"Bad Play","Incompletion","10yd to 20yd"
"8764","B.Roethlisberger","PIT",9,10,3,8,1,1,0,10,0.894629299640656,3.03543718834408,64.3215179443359,1034,1034,"Good Play","Touchdown","10yd to 20yd"
"8765","J.Fields","CHI",9,19,2,5,1,0,0,20,0.0694355443120003,1.65741319768131,47.863358259201,946,946,"Good Play","Completion","10yd to 20yd"
"8766","J.Fields","CHI",9,24,2,8,1,0,0,28,0.0757816657423973,2.38617487659212,60.9585851430893,900,900,"Good Play","Completion","20yd to 30yd"
"8767","B.Roethlisberger","PIT",9,-3,1,10,1,0,0,9,0.859158158302307,0.65492565871682,16.8324887752533,851,851,"Good Play","Completion","Behind LOS"
"8768","B.Roethlisberger","PIT",9,13,3,18,0,0,0,0,0.941377282142639,-1.30880098487251,-56.1095356941223,491,491,"Bad Play","Incompletion","10yd to 20yd"
"8769","J.Fields","CHI",9,20,1,10,0,0,0,0,0.0844364613294601,-0.485559221124277,-50.9485960006714,478,478,"Average Play","Incompletion","20yd to 30yd"
"8770","J.Fields","CHI",9,5,2,10,1,0,0,5,0.0738890096545219,-0.115527031710371,23.8593757152557,473,473,"Average Play","Completion","LOS to 10yd"
"8771","B.Roethlisberger","PIT",9,1,1,10,1,0,0,4,0.802963197231293,-0.185357684735209,17.83607006073,349,349,"Average Play","Completion","LOS to 10yd"
"8772","B.Roethlisberger","PIT",9,10,3,7,1,0,0,10,0.76776909828186,1.77689569786889,42.7496314048767,270,270,"Good Play","Completion","10yd to 20yd"
"8773","B.Roethlisberger","PIT",9,-4,1,10,1,0,0,2,0.827220618724823,-0.597568365687039,12.127274274826,264,264,"Bad Play","Completion","Behind LOS"
"8774","B.Roethlisberger","PIT",9,0,2,8,0,0,0,0,0.81540322303772,-0.551065461826511,NA,224,224,"Average Play","Incompletion","LOS to 10yd"
"8775","B.Roethlisberger","PIT",9,1,3,16,1,0,0,11,0.77522087097168,-0.0655698912416829,16.403728723526,186,186,"Average Play","Completion","LOS to 10yd"
"8776","J.Fields","CHI",9,10,1,10,1,0,0,9,0.173409789800644,0.380189435789362,39.5869851112366,167,167,"Good Play","Completion","10yd to 20yd"
"8777","J.Fields","CHI",9,53,2,1,0,0,0,0,0.197271749377251,-0.317834210931323,-20.2481389045715,146,146,"Average Play","Incompletion","Over 50yd"
"8778","J.Fields","CHI",9,15,1,10,0,0,0,0,0.195801675319672,-0.386699205613695,-70.0616955757141,134,134,"Average Play","Incompletion","10yd to 20yd"
"8779","J.Fields","CHI",9,28,3,2,1,0,0,39,0.183887094259262,2.99647748016287,61.549961566925,120,120,"Good Play","Completion","20yd to 30yd"
"8780","J.Fields","CHI",9,16,1,10,1,1,0,16,0.389584273099899,2.8668140420923,67.8696185350418,112,112,"Good Play","Touchdown","10yd to 20yd"
"8781","B.Roethlisberger","PIT",9,0,1,10,1,0,0,4,0.519367873668671,-0.199567789328285,24.8841345310211,106,106,"Average Play","Completion","LOS to 10yd"
"8782","B.Roethlisberger","PIT",9,2,2,6,1,0,0,12,0.509745240211487,0.71567509858869,19.8453724384308,83,83,"Good Play","Completion","LOS to 10yd"
"8783","B.Roethlisberger","PIT",9,6,1,5,1,0,0,22,0.60321444272995,1.180851564568,22.4016904830933,67,67,"Good Play","Completion","LOS to 10yd"
"8784","B.Roethlisberger","PIT",9,13,1,15,1,0,0,13,0.652449667453766,0.875592434196733,37.6461327075958,59,59,"Good Play","Completion","10yd to 20yd"
"8785","J.Fields","CHI",9,0,1,10,0,0,0,0,0.245638102293015,-0.0561939788458403,-74.7713327407837,26,26,"Average Play","Incompletion","LOS to 10yd"
"8786","J.Fields","CHI",9,11,1,10,1,0,0,11,0.187323570251465,0.175508625427028,35.6388807296753,16,16,"Average Play","Completion","10yd to 20yd"
"8787","J.Fields","CHI",9,10,1,10,1,0,0,12,0.193540140986443,0.106586357549531,39.7684693336487,11,11,"Average Play","Completion","10yd to 20yd"
"8788","J.Fields","CHI",9,0,1,10,0,0,0,0,0.325896114110947,0.48711561952269,-73.3039617538452,5,5,"Good Play","Incompletion","LOS to 10yd"
"8789","J.Burrow","CIN",9,9,3,7,1,0,0,11,0.503055930137634,2.12306296732277,39.1164541244507,3529,1729,"Good Play","Completion","LOS to 10yd"
"8790","J.Burrow","CIN",9,-3,1,10,1,0,0,11,0.572573363780975,0.662406258983538,12.0568215847015,3491,1691,"Good Play","Completion","Behind LOS"
"8791","J.Burrow","CIN",9,-2,1,10,1,0,0,9,0.579976439476013,0.585600505815819,40.0552868843079,3474,1674,"Good Play","Completion","Behind LOS"
"8792","J.Burrow","CIN",9,20,1,10,1,0,0,20,0.584446668624878,1.34981852653436,51.562488079071,3388,1588,"Good Play","Completion","20yd to 30yd"
"8793","J.Burrow","CIN",9,10,1,10,1,0,0,15,0.660325348377228,0.836989181581885,47.7453529834747,3355,1555,"Good Play","Completion","10yd to 20yd"
"8794","J.Burrow","CIN",9,5,2,7,0,0,0,0,0.671686172485352,-0.867159149085637,-44.9760735034943,3273,1473,"Bad Play","Incompletion","LOS to 10yd"
"8795","J.Burrow","CIN",9,2,3,3,0,1,1,0,0.673026621341705,-11.93139050639,-63.1039083003998,3238,1438,"Big Time Mistake","Interception","LOS to 10yd"
"8796","J.Burrow","CIN",9,50,1,5,0,0,0,0,0.325434178113937,-0.639749246183783,-29.3255299329758,3201,1401,"Bad Play","Incompletion","Over 50yd"
"8797","J.Burrow","CIN",9,2,2,5,1,0,0,19,0.313141226768494,1.52007059613243,20.0874209403992,3193,1393,"Good Play","Completion","LOS to 10yd"
"8798","J.Burrow","CIN",9,16,2,7,1,0,0,16,0.352847218513489,1.44513834733516,41.5223181247711,3109,1309,"Good Play","Completion","10yd to 20yd"
"8799","J.Burrow","CIN",9,22,2,7,0,0,0,0,0.385176926851273,-0.694054542225786,-36.6693943738937,3046,1246,"Bad Play","Incompletion","20yd to 30yd"
"8800","J.Burrow","CIN",9,5,3,7,1,0,0,9,0.359687834978104,1.66867469367571,30.7301580905914,3041,1241,"Good Play","Completion","LOS to 10yd"
"8801","J.Burrow","CIN",9,9,1,10,1,0,0,9,0.420097649097443,0.658794325252529,34.9352896213531,2994,1194,"Good Play","Completion","LOS to 10yd"
"8802","B.Mayfield","CLE",9,-3,1,10,1,0,0,3,0.528164267539978,-0.307377013145015,17.5071239471436,2910,1110,"Average Play","Completion","Behind LOS"
"8803","B.Mayfield","CLE",9,23,2,7,1,0,0,23,0.517245948314667,2.02956678345799,57.0419281721115,2886,1086,"Good Play","Completion","20yd to 30yd"
"8804","B.Mayfield","CLE",9,3,1,10,1,0,0,3,0.596315026283264,-0.275507539510727,22.5135207176208,2864,1064,"Average Play","Completion","LOS to 10yd"
"8805","B.Mayfield","CLE",9,6,2,15,1,0,0,11,0.603900372982025,0.560765803558752,21.2029218673706,2724,924,"Good Play","Completion","LOS to 10yd"
"8806","B.Mayfield","CLE",9,1,1,1,0,0,0,0,0.656501770019531,-0.267234023078345,-59.1307938098907,2696,896,"Average Play","Incompletion","LOS to 10yd"
"8807","J.Burrow","CIN",9,4,1,10,1,0,0,5,0.319708406925201,0.0248929648660123,21.8194365501404,2679,879,"Average Play","Completion","LOS to 10yd"
"8808","J.Burrow","CIN",9,9,2,5,1,0,0,11,0.313851952552795,0.984910644590855,26.3063192367554,2640,840,"Good Play","Completion","LOS to 10yd"
"8809","J.Burrow","CIN",9,16,2,19,1,0,0,16,0.313318341970444,0.910951026948169,41.9310688972473,2469,669,"Good Play","Completion","10yd to 20yd"
"8810","J.Burrow","CIN",9,2,3,3,0,0,0,0,0.330651968717575,-1.78225879534148,-74.5095193386078,2428,628,"Bad Play","Incompletion","LOS to 10yd"
"8811","J.Burrow","CIN",9,28,4,3,0,0,0,0,0.270312637090683,-2.59732601186261,-27.102854847908,2425,625,"Bad Play","Incompletion","20yd to 30yd"
"8812","B.Mayfield","CLE",9,43,1,10,1,1,0,60,0.755746901035309,4.88846027059481,70.9061563014984,2418,618,"Big Time Play","Touchdown","40yd to 50yd"
"8813","J.Burrow","CIN",9,3,1,10,1,0,0,6,0.142161935567856,0.132358543109149,21.0312128067017,2404,604,"Average Play","Completion","LOS to 10yd"
"8814","J.Burrow","CIN",9,-6,3,1,1,0,0,12,0.143960654735565,1.01115440810099,12.4597609043121,2329,529,"Good Play","Completion","Behind LOS"
"8815","J.Burrow","CIN",9,4,2,10,1,0,0,5,0.145373493432999,-5.25168299651705,22.343909740448,2259,459,"Big Time Mistake","Completion","LOS to 10yd"
"8816","B.Mayfield","CLE",9,13,2,8,1,0,0,15,0.894228279590607,1.34091015043668,31.0615599155426,2207,407,"Good Play","Completion","10yd to 20yd"
"8817","B.Mayfield","CLE",9,-2,1,10,1,0,0,6,0.910909950733185,0.252344202075619,13.9092206954956,2171,371,"Good Play","Completion","Behind LOS"
"8818","J.Burrow","CIN",9,-3,1,10,1,0,0,5,0.124892830848694,0.156042259244714,12.1217310428619,1966,166,"Average Play","Completion","Behind LOS"
"8819","J.Burrow","CIN",9,5,2,5,1,0,0,12,0.115214549005032,0.881521536037326,28.1763911247253,1920,120,"Good Play","Completion","LOS to 10yd"
"8820","J.Burrow","CIN",9,11,2,8,0,0,0,0,0.124668054282665,1.42479053768329,NA,1879,79,"Good Play","Incompletion","10yd to 20yd"
"8821","J.Burrow","CIN",9,17,2,11,0,0,0,0,0.12440087646246,-0.48662956507178,-43.803533911705,1828,28,"Average Play","Incompletion","10yd to 20yd"
"8822","J.Burrow","CIN",9,-5,3,11,1,0,0,8,0.110835082828999,-0.22135412932439,14.4341886043549,1824,24,"Average Play","Completion","Behind LOS"
"8823","B.Mayfield","CLE",9,17,1,10,0,0,0,0,0.895183861255646,-0.661470977123827,-59.9107205867767,1800,1800,"Bad Play","Incompletion","10yd to 20yd"
"8824","B.Mayfield","CLE",9,4,2,10,1,0,0,5,0.887025475502014,-0.116410224232823,22.6580798625946,1794,1794,"Average Play","Completion","LOS to 10yd"
"8825","B.Mayfield","CLE",9,6,3,5,1,0,0,22,0.878883838653564,2.60865515493788,32.2373747825623,1761,1761,"Good Play","Completion","LOS to 10yd"
"8826","B.Mayfield","CLE",9,7,2,9,1,0,0,7,0.907861232757568,0.279384085675701,29.8846960067749,1695,1695,"Good Play","Completion","LOS to 10yd"
"8827","J.Burrow","CIN",9,0,2,8,1,0,0,11,0.0981331989169121,1.43186421669088,27.2256851196289,1568,1568,"Good Play","Completion","LOS to 10yd"
"8828","J.Burrow","CIN",9,1,3,12,1,0,0,9,0.0915602892637253,0.0800494458526373,40.1273250579834,1446,1446,"Average Play","Completion","LOS to 10yd"
"8829","B.Mayfield","CLE",9,-5,1,10,0,0,0,0,0.916890561580658,-0.203164050588384,NA,1394,1394,"Average Play","Incompletion","Behind LOS"
"8830","J.Burrow","CIN",9,1,1,10,1,0,0,3,0.0527393408119678,-0.364488396095112,17.3093438148499,1380,1380,"Average Play","Completion","LOS to 10yd"
"8831","J.Burrow","CIN",9,0,2,7,1,0,0,3,0.041892372071743,-0.255701947491616,62.0069444179535,1346,1346,"Average Play","Completion","LOS to 10yd"
"8832","J.Burrow","CIN",9,8,3,4,0,0,1,0,0.0425019785761833,-5.94517076219199,-61.0725224018097,1304,1304,"Big Time Mistake","Interception","LOS to 10yd"
"8833","B.Mayfield","CLE",9,8,1,8,0,0,0,0,0.979850172996521,-0.583932782581542,-45.490887761116,1294,1294,"Average Play","Incompletion","LOS to 10yd"
"8834","B.Mayfield","CLE",9,6,3,6,0,0,0,0,0.982910335063934,-1.29660790457881,-37.1859580278397,1223,1223,"Bad Play","Incompletion","LOS to 10yd"
"8835","J.Burrow","CIN",9,4,2,10,1,0,0,4,0.00536042265594006,-0.331815872341394,22.1076726913452,1193,1193,"Average Play","Completion","LOS to 10yd"
"8836","B.Mayfield","CLE",9,-6,2,9,1,0,0,-2,0.998257339000702,-1.01923474436626,13.0257427692413,1058,1058,"Bad Play","Completion","Behind LOS"
"8837","J.Burrow","CIN",9,5,1,10,1,0,0,11,0.00482514500617981,1.65380293829367,20.1172232627869,967,967,"Good Play","Completion","LOS to 10yd"
"8838","J.Burrow","CIN",9,1,1,10,1,0,0,11,0.0060620023868978,0.885700710117817,40.1557505130768,948,948,"Good Play","Completion","LOS to 10yd"
"8839","J.Burrow","CIN",9,23,1,10,0,0,0,0,0.00628420896828175,-0.40756307344418,-29.9798637628555,908,908,"Average Play","Incompletion","20yd to 30yd"
"8840","J.Burrow","CIN",9,5,2,10,1,0,0,11,0.00562076922506094,0.988401578506455,21.3764846324921,903,903,"Good Play","Completion","LOS to 10yd"
"8841","J.Burrow","CIN",9,8,2,9,1,0,0,9,0.0056060291826725,1.70432213169988,44.4421827793121,865,865,"Good Play","Completion","LOS to 10yd"
"8842","B.Mayfield","CLE",9,20,1,10,1,0,0,21,0.984474539756775,1.39353819261305,49.3951320648193,831,831,"Good Play","Completion","20yd to 30yd"
"8843","B.Mayfield","CLE",9,25,1,10,0,0,0,0,0.992165327072144,-0.484062811592594,-43.5171276330948,697,697,"Average Play","Incompletion","20yd to 30yd"
"8844","B.Mayfield","CLE",9,7,3,4,0,0,0,0,0.995695471763611,-1.50454712833889,NA,556,556,"Bad Play","Incompletion","LOS to 10yd"
"8845","J.Burrow","CIN",9,42,1,10,0,0,0,0,0.0174423865973949,-0.512098135426641,-31.8911105394363,544,544,"Average Play","Incompletion","40yd to 50yd"
"8846","J.Burrow","CIN",9,4,3,25,1,0,0,11,0.00796313304454088,-0.136198287829757,12.4753057956696,469,469,"Average Play","Completion","LOS to 10yd"
"8847","J.Burrow","CIN",9,44,4,14,0,0,0,0,0.0061867511831224,-2.72139179508667,-19.7106897830963,428,428,"Bad Play","Incompletion","40yd to 50yd"
"8848","B.Mayfield","CLE",9,24,3,9,1,0,0,26,0.998923718929291,3.72060719889123,72.511550784111,409,409,"Good Play","Completion","20yd to 30yd"
"8849","B.Mayfield","CLE",9,18,3,18,1,1,0,18,0.998304724693298,4.45704644988291,65.7149791717529,271,271,"Big Time Play","Touchdown","10yd to 20yd"
"8850","D.Prescott","DAL",9,0,1,10,0,0,0,0,0.584446668624878,-0.519636585842818,-76.622486114502,3589,1789,"Average Play","Incompletion","LOS to 10yd"
"8851","D.Prescott","DAL",9,5,3,6,1,0,0,5,0.542416095733643,-0.379088694229722,27.491819858551,3545,1745,"Average Play","Completion","LOS to 10yd"
"8852","T.Bridgewater","DEN",9,5,3,20,0,0,0,0,0.447803407907486,-1.06727496068925,-81.7393779754639,3433,1633,"Bad Play","Incompletion","LOS to 10yd"
"8853","D.Prescott","DAL",9,5,1,10,0,0,0,0,0.546968996524811,-0.611417882144451,-79.4414520263672,3415,1615,"Bad Play","Incompletion","LOS to 10yd"
"8854","D.Prescott","DAL",9,0,1,10,1,0,0,0,0.558593690395355,-0.561959041282535,22.2341299057007,3369,1569,"Average Play","Completion","LOS to 10yd"
"8855","D.Prescott","DAL",9,6,3,2,1,0,0,32,0.549314081668854,2.77555557456799,25.0671744346619,3304,1504,"Good Play","Completion","LOS to 10yd"
"8856","D.Prescott","DAL",9,28,1,10,0,0,0,0,0.646720290184021,-0.434620376792736,-31.4814448356628,3276,1476,"Average Play","Incompletion","20yd to 30yd"
"8857","D.Prescott","DAL",9,-5,4,2,0,0,0,0,0.598890542984009,-3.52373907074798,-88.1799936294556,3192,1392,"Bad Play","Incompletion","Behind LOS"
"8858","T.Bridgewater","DEN",9,-3,1,10,1,0,0,-3,0.479715049266815,-1.13997769309208,10.4426681995392,3187,1387,"Bad Play","Completion","Behind LOS"
"8859","T.Bridgewater","DEN",9,19,2,13,1,0,0,25,0.515009939670563,2.61792723683175,46.3942110538483,3054,1254,"Good Play","Completion","10yd to 20yd"
"8860","T.Bridgewater","DEN",9,-1,2,14,1,0,0,5,0.609944045543671,-0.214344172854908,13.0355715751648,2897,1097,"Average Play","Completion","Behind LOS"
"8861","D.Prescott","DAL",9,15,3,1,0,0,0,0,0.351799964904785,-1.86059169634245,-58.7997257709503,2709,909,"Bad Play","Incompletion","10yd to 20yd"
"8862","T.Bridgewater","DEN",9,-1,1,10,1,0,0,8,0.722127139568329,0.511855165474117,11.0886693000793,2700,900,"Good Play","Completion","Behind LOS"
"8863","T.Bridgewater","DEN",9,15,1,10,0,0,0,0,0.770766913890839,-0.511075589573011,NA,2626,826,"Average Play","Incompletion","10yd to 20yd"
"8864","T.Bridgewater","DEN",9,10,3,10,1,0,0,11,0.736618638038635,2.07019049476366,44.5918679237366,2575,775,"Good Play","Completion","10yd to 20yd"
"8865","T.Bridgewater","DEN",9,43,1,10,1,1,0,44,0.781129717826843,4.05077272478957,70.3891098499298,2541,741,"Big Time Play","Touchdown","40yd to 50yd"
"8866","D.Prescott","DAL",9,7,1,10,1,0,0,17,0.17153388261795,0.969041018979624,39.6117568016052,2533,733,"Good Play","Completion","LOS to 10yd"
"8867","D.Prescott","DAL",9,5,2,7,0,0,0,0,0.191024154424667,-0.861575812799856,-77.7547478675842,2469,669,"Bad Play","Incompletion","LOS to 10yd"
"8868","D.Prescott","DAL",9,50,3,7,0,0,0,0,0.173195138573647,-1.64670672407374,-30.0274759531021,2465,665,"Bad Play","Incompletion","Over 50yd"
"8869","T.Bridgewater","DEN",9,-2,1,20,0,0,0,0,0.854788601398468,-0.560951271094382,NA,2427,627,"Average Play","Incompletion","Behind LOS"
"8870","T.Bridgewater","DEN",9,5,3,8,1,0,0,19,0.847800016403198,2.54517163708806,24.1616010665894,2373,573,"Good Play","Completion","LOS to 10yd"
"8871","T.Bridgewater","DEN",9,7,1,10,1,0,0,7,0.889659941196442,0.442876895423979,25.6777584552765,2333,533,"Good Play","Completion","LOS to 10yd"
"8872","T.Bridgewater","DEN",9,1,2,8,1,0,0,6,0.905702471733093,0.301639292039908,17.44225025177,2124,324,"Good Play","Completion","LOS to 10yd"
"8873","D.Prescott","DAL",9,0,2,12,1,0,0,21,0.105621315538883,2.05120569211431,23.3102440834045,1984,184,"Good Play","Completion","LOS to 10yd"
"8874","D.Prescott","DAL",9,6,1,10,0,0,0,0,0.129817590117455,-0.398627351620235,-81.6376388072968,1943,143,"Average Play","Incompletion","LOS to 10yd"
"8875","D.Prescott","DAL",9,55,3,21,0,0,0,0,0.0916240066289902,-1.23957621166483,-26.2304604053497,1920,120,"Bad Play","Incompletion","Over 50yd"
"8876","T.Bridgewater","DEN",9,6,1,10,1,0,0,9,0.899320602416992,0.469959269394167,18.0759012699127,1899,99,"Good Play","Completion","LOS to 10yd"
"8877","T.Bridgewater","DEN",9,5,1,10,1,0,0,17,0.911480963230133,0.553149824612774,20.9403991699219,1834,34,"Good Play","Completion","LOS to 10yd"
"8878","T.Bridgewater","DEN",9,15,1,10,0,0,0,0,0.93488883972168,-0.209870748803951,-61.7455005645752,1827,27,"Average Play","Incompletion","10yd to 20yd"
"8879","T.Bridgewater","DEN",9,3,2,10,1,0,0,6,0.930270254611969,-0.155387980048545,17.1859979629517,1821,21,"Average Play","Completion","LOS to 10yd"
"8880","T.Bridgewater","DEN",9,-2,2,8,1,0,0,3,0.9093017578125,-0.149747367482632,11.6755664348602,1756,1756,"Average Play","Completion","Behind LOS"
"8881","T.Bridgewater","DEN",9,19,1,10,0,0,0,0,0.916217803955078,-0.634350268635899,-70.1918005943298,1663,1663,"Bad Play","Incompletion","10yd to 20yd"
"8882","T.Bridgewater","DEN",9,4,2,8,0,0,0,0,0.929774641990662,-0.880760072963312,NA,1575,1575,"Bad Play","Incompletion","LOS to 10yd"
"8883","T.Bridgewater","DEN",9,4,3,8,1,0,0,11,0.918313384056091,2.12229751853738,24.7946441173553,1570,1570,"Good Play","Completion","LOS to 10yd"
"8884","T.Bridgewater","DEN",9,-5,1,10,1,0,0,20,0.9388467669487,1.40905868378468,11.9772493839264,1522,1522,"Good Play","Completion","Behind LOS"
"8885","T.Bridgewater","DEN",9,18,1,10,0,0,0,0,0.948910713195801,-0.471219871775247,NA,1483,1483,"Average Play","Incompletion","10yd to 20yd"
"8886","T.Bridgewater","DEN",9,3,3,9,1,0,0,8,0.942083179950714,-0.8440167578115,23.8950908184052,1433,1433,"Bad Play","Completion","LOS to 10yd"
"8887","D.Prescott","DAL",9,8,3,1,0,0,0,0,0.0677928254008293,-1.77443708013743,-75.8222460746765,1318,1318,"Bad Play","Incompletion","LOS to 10yd"
